A	-3.840814668221414
Adam	-10.45510048528933
After	-6.751133744549675
Alan	-9.953449237799381
Albert	-10.78686540170043
Alec	-11.792387267302527
Alex	-10.99932917585232
Alex.	-10.99932917585232
Alexander	-10.572027722861819
Alice	-10.6812928194529
All	-5.970976358312091
Andrew	-10.122768139099811
Andy	-10.601103322788273
Anne	-10.099567745929376
Anthony	-10.67700811877735
Arthur	-10.647979863357472
Barbara	-11.051831138262347
Barry	-10.926627344075587
Bernard	-10.843587256863078
Billy	-10.829655574301604
Bob	-10.169704128118406
Bob.	-10.169704128118406
Brian	-10.094248584451776
Bruce	-11.08699650563687
Burn	-11.009213935084862
Charles	-9.318165517614544
Charlie	-10.66005057630415
Chris.	-10.134021173998756
Christopher	-10.88834515750457
Claudia	-11.49174605020824
Come	-7.538708794064135
Dave	-10.802899951547687
Despite	-8.774014680098672
Dexter	-11.773721973083166
Don't	-7.4845299221583375
Donald	-11.095623446272393
Duncan	-11.139156694148024
Edward	-9.683316572682887
Ellen	-11.528908796591633
Emma	-11.387888809825458
Finally	-8.932840007633352
Five	-8.146861693803949
Follow	-9.21348882946346
Frank	-10.114884450041268
Frankie	-11.983442504065236
From	-5.428437549598382
Gabriel	-11.289418515031757
Geoffrey	-11.152060098983933
Gilbert	-11.447667561251297
God,	-8.647860246261253
Good	-7.259663113071414
Gordon	-10.669435910329149
Harry	-10.090541934722063
Have	-5.486617238622331
He	-5.13912973886908
He's	-8.598636032371449
Helen	-10.695225305212064
Henry	-9.603733939982622
His	-5.442779651579884
I	-5.250051055056003
I'll	-8.764286016832015
Ian	-9.85688303940833
If	-6.100335160932806
In	-3.9285727557862526
India.	-9.99604892515092
It	-4.814770701744465
Jack	-9.84709842923334
Jacques	-11.497125299327976
Jake	-12.092709274690128
James	-9.262724343446031
Jamie	-11.618555755441404
Jason	-11.580319317402154
Jim.	-10.191683034837181
Jimmy	-10.915108574703387
Joe	-10.204928261587202
John	-8.075991337090935
Joseph	-10.466966653231083
Ken	-10.460059488394808
Lawrence	-10.826340654138981
Let	-8.369778247538491
Let's	-10.06291442828134
Lewis	-10.23561659039265
Looks	-9.244641909806806
Lucy	-10.726677529228013
Maria	-10.7794696997393
Matthew	-10.678910164048832
Men	-7.922515642051775
Michael	-9.312323241990315
Mick	-11.260055438315572
Mickey	-12.14906221124126
Mike	-10.106256734080173
No-one	-10.8374333912887
None	-9.314388479922936
Normally	-9.480713169951285
Now	-6.731839825399422
One	-5.972566703107296
Paul	-9.201142319172465
Peter	-9.0718549070188
Phil	-10.977920638463138
Philip	-10.140112001244956
Powerful	-9.48965725727323
Richard	-9.298822554771412
Roger	-10.6059587726275
Ross	-10.865142260424907
Run	-8.466934275892086
Sam	-10.556326148425091
Samuel	-11.245691017268538
Saturday	-9.614018905348178
Saturday,	-9.614018905348178
Scott	-10.475474051795995
She	-5.744994531370205
Shut	-10.133193473579036
Simon	-10.149318371193932
Steve	-10.110561287404241
Ted	-11.452814253003066
Tell	-8.332966553251882
The	-2.785981203659842
There	-5.983670454745862
They	-5.70446366173718
They're	-9.183383686411181
Things	-8.040022835963995
This	-5.442815107363993
Thomas	-9.604058826275278
Tom	-9.894615321076591
Tommy	-11.454880369440538
Tony	-9.99292804877317
Turn	-8.546121868995451
Underneath	-11.17524506331499
Walter	-10.920548297999206
We	-6.024174973068729
We've	-9.682789100143184
Whether	-7.989823342319494
While	-7.46787077072041
Why	-7.81097340196248
William	-9.381142758185161
You	-5.541296313955169
You'll	-9.389760124476323
You're	-8.466777956687954
a	-3.840814668221414
ability	-9.262955343678058
about	-6.373983561607304
across	-8.334699972169636
after	-6.751133744549675
again	-7.542567850599695
again.	-7.542567850599695
against	-7.4616920665688236
aid	-9.28585621596933
all	-5.970976358312091
all.	-5.970976358312091
almost	-8.050929113404585
along	-8.373568284290553
already	-8.004745102211237
am	-8.236832187905325
amount	-8.795062060242492
an	-5.663232866402157
and	-3.6574238363045
anger	-10.137615813566905
another	-7.472698678039
another.	-7.472698678039
any	-6.760264680693703
approached,	-10.429925381550735
are	-5.3999677675642666
arms	-9.097564257686242
around.	-7.735724506347902
arranged	-10.087902714398872
arrive	-10.436253338642715
as	-5.007718737747603
aside	-10.140667556814801
ask	-8.748209954690381
at	-5.260658605349815
axe	-11.747053726001006
baby	-9.462215203691745
back	-7.02712137530768
back,	-7.02712137530768
back.	-7.02712137530768
badly.	-10.058297851731158
band	-9.63223434523952
bang.	-11.409395015046421
barely	-10.659116869420256
bars	-10.631503518091488
battle	-9.589382327050808
battle.	-9.589382327050808
be	-5.041986102848782
been	-5.948284300135172
before	-7.079546193145499
began	-8.321636784637855
behind	-8.380187828903853
belt	-10.791648828307324
beside	-9.76940106187144
better	-8.039512918049729
big	-8.471321164063879
birds	-9.715303575631351
bit	-8.771891687297897
bit.	-8.771891687297897
black	-8.327829594575208
black.	-8.327829594575208
book	-8.343780937160139
bored	-11.166681367538112
bored.	-11.166681367538114
bottom	-9.66795850467095
bow	-11.147486920281967
bowls	-11.899359386854695
boxes	-10.607730252275882
break	-9.33366588946052
breakfast	-10.08002659072254
breakfast.	-10.08002659072254
breath	-9.893095728903138
breath.	-9.893095728903138
breathe	-11.42834820084866
bring	-8.876498445912452
broke	-9.864232153849803
broken	-9.55972715709486
brother.	-9.49343194235906
brothers	-10.294771928554344
build	-9.556778446957992
built	-8.955090201389316
but	-5.482403115092917
buy	-9.163945085755728
by	-5.218100046356141
called	-8.049864022513496
calling	-10.047608006998665
came	-7.737934174541397
campaign	-9.227549398775828
can	-6.148975521575514
can't	-8.568192280956726
cannot	-8.384545342921703
cans.	-12.11447076647164
cap.	-10.77684157733303
care.	-8.294431479659682
careful	-9.94793451794087
carriage	-10.840225909160372
caught	-9.378805398336457
ceased.	-11.058765978814806
cell	-9.769784497458959
cells.	-9.41431833749657
chair	-9.573341325587363
chair.	-9.573341325587363
chance	-8.965073645373499
cheek.	-10.925408574881459
chest	-10.229524582517467
chest.	-10.229524582517467
chocolate	-10.989541169486158
choked	-12.31536370885103
cigarette	-10.763285582465318
cigarette.	-10.763285582465318
city	-8.421898140520087
claims	-9.261224141214404
cleared	-10.566057555875314
closed	-9.24736763551483
closely	-9.759482994684546
cold	-9.099426181885276
comfort.	-10.274556255356538
coming	-8.786130857112877
continued	-8.92720945537278
control	-8.106664965666779
could	-6.574997057408757
couldn't	-8.922103201484235
counter.	-10.622016209523359
cried	-10.467351787069852
cup	-9.045023455095368
cut	-8.714674365725113
dad	-10.220154708918493
dad.	-10.220154708918493
damage.	-9.348780785923015
dared	-11.575640946296051
dark	-8.932756975292207
dark,	-8.932756975292207
dates.	-10.519943466773293
daughter,	-9.330571253085992
days.	-8.078461781262503
dead	-9.022883007274128
deeply	-10.168846372526144
definitely	-10.677483291036232
delivery.	-10.20137901207606
demand	-9.069853095187838
demands	-9.708607324024094
desk.	-10.094779229197579
did	-7.157264378893356
didn't	-8.028931524211277
die	-9.840285147999293
dismay.	-12.048683025933638
do	-6.638710390580757
do.	-6.638710390580757
doesn't	-9.102668312740155
doing	-8.531896718728635
don't	-7.4845299221583375
door	-8.402656341075208
door.	-8.402656341075208
double,	-9.507493987462865
down	-7.108941820943702
down.	-7.108941820943702
drank	-11.183094397179444
dress	-9.93360143216169
dressed	-10.241438577114849
drink	-9.562372867143317
drink.	-9.562372867143317
drinking	-10.306509917905577
drinks	-10.704459878734434
drove	-10.249770672841871
drove.	-10.249770672841871
drunk.	-10.756061608841286
dry	-9.658649697578737
dug	-11.46632095184243
ear.	-10.49785865028954
earlier	-8.696678511237648
early	-7.963367870430931
early.	-7.963367870430931
easy.	-8.862005438609884
eat	-9.717666998238613
either	-8.217805083364537
else	-8.756877022291617
empty	-9.816697230474816
end	-7.662311909617381
enemy.	-10.341554385045065
enough.	-8.11399741985961
enter.	-9.83699837429267
entrance	-10.391347089633724
envelope.	-11.267744497983394
escape	-9.921923778686532
escape.	-9.921923778686532
escaped	-10.78052288572396
extended	-9.778837819431395
fact	-7.972733841946939
feel	-8.352573219621132
fell	-9.147755441988142
felt	-8.206014112923103
few.	-7.740451102199675
fill	-10.231652566296619
fire	-8.941932116811804
first	-6.716941749852656
fix	-11.201385165546434
flashing.	-11.839873933568514
flat	-9.433860281128212
flat.	-9.433860281128212
flicked	-12.026459889148928
floor	-9.129799440277074
flung	-11.467367524413103
folded	-11.295572380606135
follow	-9.21348882946346
following	-8.170251662827177
for	-4.722901412970362
foreign	-8.664419730592096
forgot	-11.391764783670151
fork	-11.707673213129697
foul	-11.485328915887607
found	-7.616462718088004
four	-7.927182458606802
fragrant	-12.730656905895458
free.	-8.462462787133608
friend's	-11.655780897126178
from	-5.428437549598382
front	-8.501986513611417
gate	-10.274238643792808
gates	-10.749910897497756
gathered	-10.497461588541222
gave	-8.406720491607453
get	-7.326395860429013
gets	-9.72076608011011
getting	-8.781409480576455
give	-7.862980015442483
glared	-11.786606904387028
glory	-11.021206084130126
go	-7.3993705211113525
good	-7.259663113071414
got	-7.780400893343652
gripping	-12.33761431778585
groaned	-12.06758718057279
groaned.	-12.06758718057279
ground.	-8.722650546622083
grubby	-12.760734361132736
guard	-10.40283734172287
had	-5.47069665844604
hair	-8.911155379721496
half	-8.271797839178287
hall.	-9.04660389515845
hand	-7.989015209224487
hand.	-7.989015209224487
hands	-8.600361452998824
hands,	-8.600361452998824
hands.	-8.600361452998824
happened	-9.014198313643725
happened.	-9.014198313643725
hard	-8.415541976504702
has	-5.950836013626079
hat.	-10.481707028734043
hate	-10.610393369695366
have	-5.486617238622331
he	-5.13912973886908
head.	-7.903113835851266
heads	-9.797391227327141
hear	-9.071091839450297
heard	-8.61548143865161
hearing	-9.818306241280517
heaved	-12.582875674353678
held	-8.151602567037926
helmet	-11.902590407436142
help	-7.907422714336455
her	-5.759478310719019
herself	-8.686242045758455
hid	-11.966050761353367
hide.	-10.629689458637095
him	-6.48398326121215
him.	-6.48398326121215
himself.	-8.088476425137772
his	-5.442779651579884
hit	-9.249758755356053
holding	-9.393833449863958
home	-7.610403505888734
home.	-7.610403505888734
hoped	-9.864232153849803
horse	-9.565181857754371
hour	-9.271656599342363
huge	-9.452673949886892
hung	-10.386361324320042
idea.	-8.509190336234017
if	-6.100335160932805
immediately.	-9.152502123070459
in	-3.928572755786252
inside.	-8.89695586724278
instead	-8.851386686939119
into	-6.434571232278772
invited	-10.037783012988426
is	-4.646881437660655
it	-4.814770701744465
it.	-4.814770701744465
itself.	-8.32683254033444
jeans.	-11.342512405487405
joint.	-9.538809753415176
just	-6.965837403551519
justified.	-10.620668197636464
kept	-8.902820986695179
kicked	-11.083423797299297
kid.	-11.177593400989096
kill	-10.012778615856984
kill.	-10.012778615856984
killed	-9.340258363115762
killing.	-10.372952513680332
knew	-8.321456547625697
knife	-10.55170526223597
knocked	-10.793782162449743
know	-7.307470557301552
know.	-7.307470557301551
laid	-9.721496673749915
lamb.	-11.077024913041019
last	-7.231517340211015
laughed.	-9.953218849594238
lay	-9.20299004536524
lead	-8.810812713988826
lead,	-8.810812713988826
leader.	-9.267122498683907
leaned	-10.72518089637195
leaning	-11.17446350798017
learn	-9.441978660770145
leave	-8.608853311228716
legs.	-9.701418220451623
lesson.	-10.751956934017153
let	-8.369778247538491
letter	-8.949755500562874
light.	-8.378421507881313
like	-6.726824709978813
liked	-9.876957670221309
lip.	-11.075608482209304
lips	-9.904439655088202
listening	-10.159176217534688
little	-7.444205963995662
live	-8.71888912359512
live.	-8.71888912359512
lives.	-9.180401153309756
living.	-8.762253567031204
looking	-8.381813690011816
lost	-8.590171187675502
lunch	-9.995087617698857
lunch.	-9.995087617698857
made	-6.970354081000903
make	-7.217048964317398
man	-7.494806134333096
man's	-10.097702819319863
man,	-7.494806134333096
man.	-7.494806134333096
mass	-9.484165913994284
matches	-10.409722674233215
me	-6.780467773988587
me.	-6.780467773988587
meet	-8.88271820378976
men	-7.922515642051775
mess.	-10.896595056976713
mid	-11.133141638418262
mind	-8.305366815051336
miss	-9.048932618673687
moment	-8.561525589598537
more	-6.162017354479951
more.	-6.162017354479951
morning	-8.715275387480158
morning.	-8.715275387480158
most	-6.887080283263541
mostly	-10.15606755316886
mother	-8.441365066473745
mouth	-9.307843002008436
move	-8.59780413500337
move.	-8.59780413500337
movie	-10.915108574703387
moving	-9.285974412293562
much	-7.073125229735971
mug	-11.897747782960353
muscle	-10.942608016063938
must	-7.275604899235548
my	-6.608684049596998
narrow	-9.88574752207605
neck	-9.832292483255257
necks	-12.360371304908467
needed	-8.706562619118042
never	-7.595381481409419
night.	-8.047908585261991
no	-6.284549154710477
nodded	-9.903781688182132
nose.	-10.130714474926211
not	-5.423998743924357
nothing	-8.092517701671298
now	-6.731839825399422
now,	-6.731839825399422
nursing	-10.416655743420128
of	-3.4606771467424715
off	-7.406689842000055
offered	-9.130507476517648
office	-8.291803702559605
officer	-9.361574677577595
old	-7.5705166271571915
older	-9.338139057953025
on	-4.9475980266505895
once	-7.896110778494547
one	-5.972566703107296
ones	-9.319875963969244
only	-6.517961747087235
opened	-9.080768561666021
or	-5.61678518044597
others	-8.164882263157352
our	-7.034632845110937
out	-6.302934641988838
out.	-6.302934641988838
outside	-8.46651747897035
over	-6.646765118541548
own.	-7.26126931366156
paid	-8.83876102485142
pale.	-10.269170530315556
park.	-9.09873980641096
parked	-11.238169042813848
path.	-9.677354780519988
pay	-8.539320077686046
peace.	-9.300740100900684
people	-6.865837463502093
perfect.	-9.76043239188868
photograph	-10.589284406485131
pick	-9.930894460059797
picked	-9.774204606509906
pit	-11.005248298691514
place.	-7.639363708781747
placed	-9.322937628230921
places	-9.270026607131431
places.	-9.270026607131431
plate.	-10.126048623178972
platform.	-10.583210635101564
pockets	-11.041518224584108
pointed.	-9.65112829459948
police	-8.20200785781511
poor	-8.823311490018423
pounds.	-9.609761489387461
predicted,	-10.846959941341716
prison	-9.650277158281181
prison.	-9.650277158281181
probably	-8.40608284596966
problem.	-8.20641562260488
properly	-9.861286023772722
proud	-10.37751953373858
put	-7.719207128765763
putting	-9.66691990322741
racing	-10.339518415559967
ran	-9.371439596474184
rather	-7.7759781338214875
ready	-9.273405972929789
really	-8.070227227219073
received.	-8.890090120968994
refused	-9.623913445174825
remembered.	-9.84668417902029
removed	-9.702672588504278
riding	-10.585809164064827
right	-7.404364154739139
ring.	-9.779031336606648
room	-8.151982809637282
room.	-8.151982809637282
rose	-9.101389854583037
round	-8.261136757392174
row.	-9.876317533636984
rubbed	-11.635755196623883
said	-6.30066864677689
sandwich.	-11.548021238957652
sat	-9.09375324022374
saw	-8.289488229365364
say	-7.614705541573503
say.	-7.614705541573503
screaming	-11.20621220629475
screams	-12.365499521275385
seat	-9.714758962746872
see	-6.932687216179555
seem	-8.717147546358085
senses	-10.9670683136341
sent	-8.928944921284995
shall	-8.60220916623498
shave	-12.852615312962321
she	-5.744994531370205
ship,	-10.070397368629596
ship.	-10.070397368629596
shivered.	-11.972971204197941
shock	-10.035529349833487
shoe.	-11.46110445592354
shook	-9.870574669826274
shop.	-9.303984321228851
should	-6.876105123187059
shoulder.	-9.970178252472188
shoulders	-10.088430001518919
shouldn't	-10.480535382437152
shout	-11.305319910155388
shouted	-10.463890910706365
shouts	-12.112472763808967
sick	-10.12249525057308
sick.	-10.12249525057308
sighed	-10.801822945520048
since	-7.5738177685153385
single	-8.580433898163374
sit	-9.604383818153341
skirt	-11.2110626604285
slammed	-11.630810810778419
slap	-12.360371304908467
slap.	-12.360371304908467
smart	-11.028606050626033
smile	-9.514599864883118
smiled	-9.499267115735782
smiling	-10.452060969271434
smoking	-10.477417687004566
snakes	-12.228759912873768
sniffed	-12.184893230768186
so	-6.23993337139295
soldier	-10.99344488296663
soldier.	-10.99344488296663
some	-6.435541250593907
someone	-8.697137602900082
somewhere	-9.840902622548088
son	-8.996874905160809
soon	-8.513493995533615
sorts	-10.717236465313416
spare	-10.497064684388363
speaker	-9.358519685384882
spoke	-9.617964980840288
spot	-9.92438270470474
staff	-8.37866001767327
staggered	-11.962608417162395
stand	-9.191631818437974
standing	-9.257311142781589
stared	-10.003530557732434
stayed	-10.102505389916718
steady	-10.448652520601431
step	-9.332922302860387
step.	-9.332922302860387
stepped	-10.435133726657872
still	-7.26470869796347
stomach	-10.431410714166926
stomach.	-10.431410714166926
stood	-8.953647873052056
stopped	-9.311595351626988
stove.	-12.050557440727987
straight	-9.359409761100075
street.	-8.571484512538108
strength.	-9.517724634928104
sure.	-8.503336660982557
swimming	-10.571172656542085
sword	-11.161269680577387
swung	-10.930904771923366
table	-8.547702450752675
table.	-8.547702450752675
tables	-10.488372413144432
take	-7.368686827089385
taking	-8.463500885430925
talk	-8.854683351097025
talking	-9.296191918314744
tea	-9.599358274626574
tea,	-9.599358274626574
tea.	-9.599358274626574
teaches	-12.303212891068517
teeth	-9.997974316840793
tell	-8.332966553251882
telling	-9.85270766799785
temper	-11.278089417825788
temper.	-11.278089417825788
than	-6.514524044589312
thanked	-11.87388030155371
that	-4.653017748138293
that.	-4.653017748138293
the	-2.785981203659842
their	-5.9376725369117445
them	-6.519320821343685
them.	-6.519320821343686
there	-5.983670454745862
these	-6.71907206227304
they	-5.70446366173718
thing	-8.331554670431322
things	-8.040022835963995
things.	-8.040022835963995
think	-7.562532595080485
thinking	-9.050519253940505
thirty	-10.129065216718399
this	-5.442815107363993
this.	-5.442815107363993
thought	-7.626688694131895
threatened	-10.081334977668316
three	-7.318994319785575
through	-7.130152069581899
throw	-10.429925381550735
throwing	-10.99344488296663
thrown	-10.437748107231943
thud.	-13.066388675988946
tight	-10.338163401802507
till	-10.221057643517085
time	-6.52946432032608
times	-8.167891756901886
times.	-8.167891756901886
to	-3.655721426481066
to.	-3.655721426481066
together	-8.119320584469612
toilet	-11.32147825094198
toilet.	-11.32147825094198
told	-7.9674072599173105
tomorrow.	-9.652321103806257
too	-7.3217095981968185
took	-7.890121857678953
touched	-10.44789666266673
toward	-11.286792692954089
train	-9.46815413517479
travelling	-10.276464046078265
trench.	-12.073328823140464
trick.	-11.097068533229073
tried	-8.847719481362407
truck	-11.391764783670151
truck.	-11.391764783670151
trying,	-8.74483285371725
tube	-10.814824212077422
tucked	-11.580319317402154
turned	-8.335476422915443
two	-6.5968733021441155
under	-7.36577182840875
underneath	-11.17524506331499
up	-6.272347648863022
up.	-6.272347648863022
us	-7.237031683084405
uses	-9.801341459601923
van	-10.101169027296349
version	-9.369381717934443
very	-6.8746833421140074
victory	-9.735109834675544
village.	-9.087724439388479
villagers	-11.641970257027317
visible	-10.395640477266342
visitors.	-9.943133960087549
voice.	-8.294475334500166
wait	-9.541705876161956
waited	-10.174003977082393
wake	-10.577173531815221
walk	-9.291188929916341
walked	-9.334782307116637
wall	-9.07807651119876
wall.	-9.07807651119876
walls	-9.69214899187526
want	-7.8181654322032355
wanted	-8.484704576850211
warehouse	-11.567506096089776
was	-4.7581921670609155
washed	-10.839107966059032
wasn't	-8.75319300881073
watch	-9.440184195522239
watching,	-9.710954954899155
water	-7.982188364909147
water.	-7.982188364909147
way	-7.0107094943859005
way.	-7.0107094943859005
we	-6.024174973068729
week	-8.260246379770866
week.	-8.260246379770866
weeks	-8.876655431784044
weight	-9.381142758185161
well	-7.034695056218128
well.	-7.034695056218128
went	-7.831436081004709
were	-5.781635286684798
what	-6.361028664468845
whatever	-9.145595947087532
when	-6.226180238259782
white	-8.34396524347776
who	-6.241356290754422
will	-5.979338869551246
wiped	-11.397607059294378
wished	-10.209085037168727
with	-5.006002429288302
within	-7.663314602982179
wood	-9.548137751321445
word.	-8.623371744214204
work	-7.05564231177395
work.	-7.05564231177395
would	-6.115980954426905
wouldn't	-9.129192950821508
wound	-10.763285582465318
wrists	-12.325191797787292
wrists.	-12.325191797787292
wrong	-8.880745738753234
wrote	-9.21469888406356
yawn.	-13.298640943501397
you	-5.541296313955169
you'll	-9.389760124476323
you.	-5.541296313955169
young	-8.01245569794532
your	-6.77270126725108
